cohort,sample,review_group,label,cells,n_genes_by_counts_median,total_counts_median,pct_counts_mt_median,doublet_score_median,ribosomal_percent_retained_genes_median,reference_probability_median,nonT_multimarker_flag_fraction,CD8_both_detected_fraction,same_restoration_gate_fraction,p08_fraction
adult,GSM4029944_JB19006,other,Plasma Cells,31,2828.0,12332.0,2.74927547583614,0.1120107962213225,23.67071368549158,0.8354215175807841,1.0,0.03225806451612903,0.0,0.5806451612903226
adult,GSM4029944_JB19006,other,Platelets,15,804.0,2166.0,1.3250194855806705,0.0916119056822574,2.2995283018867925,0.9943873514481912,1.0,0.0,0.0,0.7333333333333333
adult,GSM4029944_JB19006,other,RBCs,225,289.0,5577.0,0.0705815923207227,0.0045385779122541,1.1492734478203437,0.7083240202008958,1.0,0.02666666666666667,0.03111111111111111,0.3288888888888889
adult,GSM4029944_JB19006,other,pDCs,19,2147.0,7965.0,1.9747350079860608,0.0961538461538461,35.81222777867398,0.9965698434897524,1.0,0.0,0.0,0.5263157894736842
adult,GSM4029944_JB19006,restored,CD4 T Cells,245,1284.0,4066.0,1.3557839492674393,0.0309278350515463,41.92118226600985,0.8602034065622984,0.9877551020408163,0.08163265306122448,1.0,0.636734693877551
adult,GSM4029944_JB19006,restored,CD8 T Cells,80,1404.5,4815.5,1.5474311557879716,0.0220023878560463,43.59953298284795,0.901462183219992,1.0,0.75,1.0,0.6625
adult,GSM4029945_JB19007,excluded_unrestored,Ribosomal/Low-quality,919,1025.0,3511.0,2.5956649719025955,0.0613098002786809,46.79633867276888,0.8096164580271367,0.5027203482045702,0.11860718171926006,0.0,0.5125136017410229
adult,GSM4029945_JB19007,original_T,CD4 T Cells,1179,1160.0,4125.0,2.781343602909713,0.0676915447557649,44.77559607293128,0.7217445826893771,0.6361323155216285,0.06530958439355386,0.5818490245971162,0.40966921119592875
adult,GSM4029945_JB19007,original_T,CD8 T Cells,286,1084.0,3382.0,3.911157836963858,0.0409910730552013,37.42802495906315,0.7589893515695613,0.5699300699300699,0.17132867132867133,0.45104895104895104,0.46153846153846156
adult,GSM4029945_JB19007,other,B Cells,273,1050.0,3749.0,3.446327683615819,0.0115018074268813,44.80443666082896,0.8352523515112201,0.989010989010989,0.003663003663003663,0.0,0.5641025641025641
adult,GSM4029945_JB19007,other,Classical Monocytes,1187,1020.0,2752.0,4.598445595854922,0.0254859611231101,24.353256021409457,0.96072866735452,1.0,0.0016849199663016006,0.0,0.827295703454086
adult,GSM4029945_JB19007,other,NK Cells,330,1157.0,3274.5,3.503898658263083,0.0304735114861697,34.38471674386286,0.707313659507973,0.5878787878787879,0.17575757575757575,0.24848484848484848,0.42727272727272725
adult,GSM4029945_JB19007,other,Non-classical Monocytes,667,1652.0,5511.0,3.793247186327636,0.0278776978417266,25.004627059041272,0.9805268991923116,1.0,0.0,0.0,0.775112443778111
adult,GSM4029945_JB19007,other,Plasma Cells,47,2335.0,11652.0,3.92156862745098,0.0933416303671437,29.214780600461893,0.8781325980889394,0.9787234042553191,0.0,0.0,0.6595744680851063
adult,GSM4029945_JB19007,other,Platelets,11,1003.0,3302.0,2.88020546688681,0.0613098002786809,31.57971014492753,0.9273980365445598,1.0,0.09090909090909091,0.18181818181818182,0.6363636363636364
adult,GSM4029945_JB19007,other,RBCs,21,374.0,6481.0,0.1489629884267216,0.1365344467640918,2.338337182448037,0.6435361405503116,1.0,0.09523809523809523,0.047619047619047616,0.19047619047619047
adult,GSM4029945_JB19007,other,pDCs,26,1834.5,5929.5,2.2625035189993583,0.08839722757244481,34.39584661923105,0.9998998899020961,0.8076923076923077,0.038461538461538464,0.0,0.8461538461538461
adult,GSM4029945_JB19007,restored,CD4 T Cells,1726,1113.0,3865.0,2.3142933395005816,0.0724487146195793,47.13327250219973,0.9508882513880654,0.5793742757821553,0.006373117033603708,1.0,0.7920046349942063
adult,GSM4029945_JB19007,restored,CD8 T Cells,635,1184.0,4347.0,2.943910753021382,0.0556890150687922,48.08510638297872,0.9411700196408967,0.6299212598425197,0.6031496062992125,1.0,0.8125984251968504
adult,GSM4029946_JB19008,excluded_unrestored,Ribosomal/Low-quality,526,989.0,3464.5,2.394583382890638,0.0552763819095477,49.833806414385066,0.861990960491809,0.591254752851711,0.07984790874524715,0.0,0.5532319391634981
adult,GSM4029946_JB19008,original_T,CD4 T Cells,720,1181.5,4413.5,2.3943333331471495,0.0767857142857142,47.432972773765094,0.7700130026327608,0.7194444444444444,0.06388888888888888,0.6166666666666667,0.4444444444444444
adult,GSM4029946_JB19008,original_T,CD8 T Cells,285,1042.0,3147.0,3.292273236282195,0.0614439324116743,39.13493913493914,0.7617024850545222,0.6456140350877193,0.3263157894736842,0.35789473684210527,0.4631578947368421
adult,GSM4029946_JB19008,other,B Cells,95,1051.0,3464.0,3.363518758085381,0.0294515910629654,44.0968443960827,0.8506588999943976,0.968421052631579,0.0,0.0,0.6
adult,GSM4029946_JB19008,other,Classical Monocytes,1268,949.0,2295.5,5.358758967160317,0.0314355571079287,23.53387824378043,0.9714468478420838,1.0,0.0015772870662460567,0.0,0.861198738170347
adult,GSM4029946_JB19008,other,NK Cells,1225,994.0,2524.0,3.666521169794849,0.0241710567090176,29.215611974232665,0.92485462322734,0.5436734693877551,0.19346938775510203,0.19183673469387755,0.6016326530612245
adult,GSM4029946_JB19008,other,Non-classical Monocytes,441,1580.0,5085.0,4.103053435114504,0.0382239382239382,26.08193883439123,0.9130827447640764,1.0,0.0045351473922902496,0.0,0.6621315192743764
adult,GSM4029946_JB19008,other,Plasma Cells,36,2591.5,13634.0,2.8852362157660147,0.0798409299479963,27.02923013060498,0.9662857983020258,1.0,0.027777777777777776,0.0,0.75
adult,GSM4029946_JB19008,other,Platelets,71,653.0,1824.0,2.557755775577558,0.0939759036144578,3.7166085946573753,0.9850530808398782,0.971830985915493,0.04225352112676056,0.16901408450704225,0.8309859154929577
adult,GSM4029946_JB19008,other,RBCs,9,1005.0,5979.0,0.7973880831292773,0.0939759036144578,24.690037132607465,0.359222917153036,1.0,0.0,0.1111111111111111,0.2222222222222222
adult,GSM4029946_JB19008,other,pDCs,58,1743.0,5543.5,2.3461397313834316,0.0592944708531398,35.76741252475715,0.9989289130128595,0.9137931034482759,0.0,0.017241379310344827,0.6551724137931034
adult,GSM4029946_JB19008,restored,CD4 T Cells,901,1128.0,4134.0,2.195693881901513,0.0592944708531398,49.68567579703637,0.9623700261994717,0.6992230854605993,0.0011098779134295228,1.0,0.8235294117647058
adult,GSM4029946_JB19008,restored,CD8 T Cells,413,1212.0,4791.0,2.849553248007728,0.0614439324116743,50.73717318655396,0.9771254650251152,0.6731234866828087,0.5786924939467313,1.0,0.9007263922518159
adult,GSM4029947_JB19009,excluded_unrestored,Ribosomal/Low-quality,734,924.5,3158.5,2.7238226905028196,0.0758426966292134,47.748548905796525,0.8180895586560502,0.055858310626702996,0.05858310626702997,0.0,0.5122615803814714
adult,GSM4029947_JB19009,original_T,CD4 T Cells,1259,1011.0,3396.0,3.147953830010493,0.088235294117647,44.121126094156615,0.7336205992742141,0.09690230341540905,0.04686258935663225,0.5440826052422557,0.4193804606830818
adult,GSM4029947_JB19009,original_T,CD8 T Cells,500,942.0,2788.5,3.989901574350972,0.0554921214889244,37.74406720942318,0.9061720307256587,0.054,0.326,0.564,0.628
adult,GSM4029947_JB19009,other,B Cells,603,866.0,2717.0,3.715670436187399,0.013241083144459,44.00327466230045,0.874426465035468,0.9369817578772802,0.001658374792703151,0.0,0.6500829187396352
adult,GSM4029947_JB19009,other,Classical Monocytes,508,847.5,1996.5,7.311061569320197,0.013241083144459,22.21676200950419,0.9616085250634028,1.0,0.001968503937007874,0.0,0.7933070866141733
adult,GSM4029947_JB19009,other,NK Cells,1225,937.0,2394.0,3.936742934051144,0.0334190231362467,30.039525691699605,0.6694230222928107,0.04326530612244898,0.20081632653061224,0.14448979591836736,0.3706122448979592
adult,GSM4029947_JB19009,other,Non-classical Monocytes,187,1569.0,5166.0,4.797461265633751,0.0402722631877481,27.757239679605668,0.9729190542588352,1.0,0.0,0.0,0.6951871657754011
adult,GSM4029947_JB19009,other,Plasma Cells,17,2572.0,11052.0,4.207723035952064,0.0613735996103263,32.60387811634349,0.9468406966431212,0.7647058823529411,0.0,0.0,0.7058823529411765
adult,GSM4029947_JB19009,other,Platelets,14,700.0,1806.5,2.1515197602150407,0.0613735996103263,2.82308429118774,0.9824401803190316,1.0,0.14285714285714285,0.07142857142857142,0.7142857142857143
adult,GSM4029947_JB19009,other,RBCs,3,340.0,6498.0,0.156720916214587,0.0244625648628613,1.6581941418542725,0.7754302466407391,1.0,0.0,0.0,0.3333333333333333
adult,GSM4029947_JB19009,other,pDCs,22,1618.5,5131.0,2.178544881277154,0.0995552514539856,37.61375312603664,0.9998808030488829,0.13636363636363635,0.0,0.0,0.8181818181818182
adult,GSM4029947_JB19009,restored,CD4 T Cells,1128,976.0,3402.5,2.5682591996791393,0.0758426966292134,47.790133394096344,0.9411051020870953,0.07092198581560284,0.0008865248226950354,1.0,0.7579787234042553
adult,GSM4029947_JB19009,restored,CD8 T Cells,277,996.0,3689.0,3.1817254741994696,0.0613735996103263,49.57583281605628,0.9671197489686248,0.06859205776173286,0.4729241877256318,1.0,0.855595667870036
adult,GSM4029948_JB19010,excluded_unrestored,Ribosomal/Low-quality,882,871.0,2913.0,2.579737904779056,0.0526103608143519,47.292370847968876,0.8904322201638568,0.35147392290249435,0.09297052154195011,0.0,0.5918367346938775
adult,GSM4029948_JB19010,original_T,CD4 T Cells,1106,993.0,3341.0,2.794946502601276,0.0542094455852156,44.31026864616472,0.7142867466716636,0.42495479204339964,0.06419529837251356,0.538878842676311,0.3969258589511754
adult,GSM4029948_JB19010,original_T,CD8 T Cells,358,895.5,2666.5,3.490169855358877,0.0341447992412266,38.1706923386419,0.9576279868235908,0.3547486033519553,0.28212290502793297,0.44972067039106145,0.7346368715083799
adult,GSM4029948_JB19010,other,B Cells,499,866.0,2739.0,3.76551133932392,0.0116706970875827,43.41654429760157,0.9045268540583988,0.9498997995991983,0.004008016032064128,0.002004008016032064,0.687374749498998
adult,GSM4029948_JB19010,other,Classical Monocytes,1688,1141.0,3183.0,4.768969597728264,0.0304932735426009,23.409446343968966,0.9795899645032347,1.0,0.002369668246445498,0.0005924170616113745,0.9087677725118484
adult,GSM4029948_JB19010,other,NK Cells,1038,901.0,2049.5,3.5473668098602857,0.0180115273775216,22.781163737087244,0.9953966470266857,0.3400770712909441,0.1069364161849711,0.06840077071290944,0.8159922928709056
adult,GSM4029948_JB19010,other,Non-classical Monocytes,474,1637.0,5247.5,3.8657191020954413,0.02534046251160825,24.640462514596415,0.9734633278175558,1.0,0.006329113924050633,0.0,0.7616033755274262
adult,GSM4029948_JB19010,other,Plasma Cells,11,1996.0,8290.0,2.533125487139517,0.1250930752047654,28.595028319697924,0.978951877209073,0.9090909090909091,0.0,0.0,0.8181818181818182
adult,GSM4029948_JB19010,other,Platelets,25,691.0,1955.0,3.0803906836964687,0.0742424242424242,12.45753114382786,0.9792815467213264,1.0,0.04,0.16,0.84
adult,GSM4029948_JB19010,other,RBCs,32,263.5,5955.0,0.13107166483516358,0.0947938609690038,1.0692703380306043,0.7740976349234134,1.0,0.0625,0.03125,0.46875
adult,GSM4029948_JB19010,other,pDCs,128,1614.5,5216.0,2.1975076665610502,0.0228947368421052,36.67846855304708,0.999585525060393,0.65625,0.0078125,0.0,0.8828125
adult,GSM4029948_JB19010,restored,CD4 T Cells,1049,916.0,3040.0,2.3910907304290863,0.0558694287507846,47.4898236092266,0.9342605379217268,0.40610104861773116,0.0009532888465204957,1.0,0.7664442326024785
adult,GSM4029948_JB19010,restored,CD8 T Cells,586,960.5,3497.5,3.19664156531318,0.041659342590965,49.08285517382252,0.9753302709715386,0.40784982935153585,0.5767918088737202,1.0,0.8873720136518771
adult,GSM4029949_JB19011,excluded_unrestored,Ribosomal/Low-quality,3147,786.0,2489.0,1.795472287275566,0.0819089900110987,47.984726347051335,0.9129735792602826,0.11471242453129965,0.038449316809659996,0.0,0.6447410231966952
adult,GSM4029949_JB19011,original_T,CD4 T Cells,1566,919.0,2889.0,2.058778955010915,0.0842772995015858,44.01663053949113,0.6705591027635909,0.1583652618135377,0.037675606641123884,0.46360153256704983,0.3499361430395913
adult,GSM4029949_JB19011,original_T,CD8 T Cells,539,880.0,2449.0,2.5277671390271927,0.0610243370868143,37.51420992800304,0.9355405284229694,0.1614100185528757,0.14656771799628943,0.3228200371057514,0.660482374768089
adult,GSM4029949_JB19011,other,B Cells,491,794.0,2522.0,2.8842504743833017,0.0134553283100107,44.067796610169495,0.8134612992121705,0.955193482688391,0.010183299389002037,0.012219959266802444,0.5295315682281059
adult,GSM4029949_JB19011,other,Classical Monocytes,408,929.5,2438.5,3.9630555856948617,0.010777875409781701,25.4804784911571,0.9486725990562002,0.9975490196078431,0.007352941176470588,0.0024509803921568627,0.7573529411764706
adult,GSM4029949_JB19011,other,NK Cells,1470,888.0,2047.0,2.6015043093233077,0.0209353192375794,27.44498266590776,0.780531987236972,0.14761904761904762,0.1272108843537415,0.12653061224489795,0.48639455782312924
adult,GSM4029949_JB19011,other,Non-classical Monocytes,187,1702.0,5668.0,3.0044327696601543,0.0753453327752197,28.246753246753247,0.8734123470804419,0.9786096256684492,0.0106951871657754,0.0,0.5882352941176471
adult,GSM4029949_JB19011,other,Plasma Cells,30,1994.5,7612.5,3.862658763994145,0.107433532284319,25.57619202299768,0.9293796954673956,0.5333333333333333,0.0,0.0,0.6666666666666666
adult,GSM4029949_JB19011,other,Platelets,41,905.0,2677.0,1.883325677537896,0.0659277660997515,35.79927573719607,0.8677114707632386,0.9512195121951219,0.04878048780487805,0.21951219512195122,0.6097560975609756
adult,GSM4029949_JB19011,other,RBCs,15,687.0,2985.0,1.6080402010050252,0.0512778772586684,24.98872350022553,0.8117129876818467,0.8666666666666667,0.0,0.2,0.5333333333333333
adult,GSM4029949_JB19011,other,pDCs,58,1589.5,5011.5,2.4171875802291747,0.0713709677419354,31.270358306188925,0.9945253468975608,0.27586206896551724,0.0,0.0,0.6379310344827587
adult,GSM4029949_JB19011,restored,CD4 T Cells,3610,829.0,2673.5,1.706423977413496,0.0867453157529493,48.22462438180152,0.9439950275470943,0.13601108033240997,0.0019390581717451524,1.0,0.8279778393351801
adult,GSM4029949_JB19011,restored,CD8 T Cells,706,906.5,3035.5,2.1549915775759025,0.0774482611478557,48.43016441460472,0.9557111995126537,0.12606232294617564,0.43342776203966005,1.0,0.8271954674220963
adult,GSM4029950_JB19013,excluded_unrestored,Ribosomal/Low-quality,365,924.0,3173.0,1.7921146953405016,0.0525198938992042,46.25,0.9569323929567992,0.07945205479452055,0.20273972602739726,0.0,0.7561643835616438
adult,GSM4029950_JB19013,original_T,CD4 T Cells,481,1270.0,4063.0,1.7804154302670625,0.0568561872909699,38.76177658142665,0.8541692131688478,0.12681912681912683,0.06444906444906445,0.6424116424116424,0.5717255717255717
adult,GSM4029950_JB19013,original_T,CD8 T Cells,245,1069.0,2967.0,2.2747952684258417,0.0669975186104218,32.34307618591279,0.7158571874934785,0.11428571428571428,0.6571428571428571,0.5224489795918368,0.44081632653061226
adult,GSM4029950_JB19013,other,B Cells,141,1032.0,3293.0,2.2512506948304614,0.0139860139860139,40.536421822615054,0.8317652746467523,0.9858156028368794,0.02127659574468085,0.0070921985815602835,0.524822695035461
adult,GSM4029950_JB19013,other,Classical Monocytes,580,1286.0,3778.0,3.2324270983203487,0.0211622438696674,21.557175760816783,0.9833125481781073,1.0,0.0017241379310344827,0.0,0.9310344827586207
adult,GSM4029950_JB19013,other,NK Cells,1217,1040.0,2684.0,2.223190932868352,0.048582995951417,27.35082423960994,0.7811980676977589,0.0714872637633525,0.5069843878389483,0.45932621199671325,0.4782251437962202
adult,GSM4029950_JB19013,other,Non-classical Monocytes,205,1777.0,5972.0,2.686074429771909,0.0333196215549156,22.83059893259537,0.9727800245453824,1.0,0.004878048780487805,0.0,0.7951219512195122
adult,GSM4029950_JB19013,other,Plasma Cells,4,2218.0,8356.0,4.050256585132609,0.10916010856874245,25.066575098771768,0.984341214542704,1.0,0.0,0.0,0.75
adult,GSM4029950_JB19013,other,Platelets,14,1095.0,3833.5,2.1081321864577984,0.0861995933581836,27.779600811907983,0.9397381845144734,0.9285714285714286,0.07142857142857142,0.35714285714285715,0.7857142857142857
adult,GSM4029950_JB19013,other,RBCs,1,414.0,10144.0,0.0492902208201892,0.101039501039501,1.068533529845247,0.6282298972119634,1.0,0.0,0.0,0.0
adult,GSM4029950_JB19013,other,pDCs,11,1985.0,6716.0,2.031700288184438,0.1181988742964352,29.93856332703213,0.9985355804540348,0.18181818181818182,0.09090909090909091,0.0,0.8181818181818182
adult,GSM4029950_JB19013,restored,CD4 T Cells,578,987.5,3366.5,1.4869517085978496,0.0591935945095796,46.33832896482312,0.9779307519662184,0.07612456747404844,0.01730103806228374,1.0,0.8910034602076125
adult,GSM4029950_JB19013,restored,CD8 T Cells,664,1125.5,4070.0,1.952572566018397,0.0546344115248708,47.3929009348596,0.9806395117882487,0.11897590361445783,0.6189759036144579,1.0,0.9322289156626506
adult,GSM4029951_JB19014,excluded_unrestored,Ribosomal/Low-quality,317,1031.0,3402.0,2.2191011235955056,0.0677154582763338,45.35140245824141,0.8230363078664396,0.21451104100946372,0.08201892744479496,0.0,0.5205047318611987
adult,GSM4029951_JB19014,original_T,CD4 T Cells,940,1343.5,4569.5,2.152230648356904,0.0709495234733498,41.670410972192165,0.9178063898123482,0.30319148936170215,0.023404255319148935,0.7393617021276596,0.6617021276595745
adult,GSM4029951_JB19014,original_T,CD8 T Cells,178,1241.5,3844.0,2.6517002766731084,0.06619603759587835,37.04341431372923,0.7525591253925116,0.19662921348314608,0.42134831460674155,0.6460674157303371,0.42134831460674155
adult,GSM4029951_JB19014,other,B Cells,22,1093.5,3772.5,3.0562417028514535,0.0908326324642557,43.140451369886485,0.866159424133689,1.0,0.0,0.0,0.5909090909090909
adult,GSM4029951_JB19014,other,Classical Monocytes,910,1286.0,3598.5,3.811709617132661,0.0387143900657414,20.90645856739743,0.983821926461774,1.0,0.0,0.0,0.8923076923076924
adult,GSM4029951_JB19014,other,NK Cells,64,1280.0,3672.5,2.8281521853366014,0.0507891689265797,33.36327220207858,0.859867727435301,0.25,0.5625,0.6875,0.59375
adult,GSM4029951_JB19014,other,Non-classical Monocytes,268,1760.5,5728.0,3.0738568735284666,0.0349596131550286,23.33163571885801,0.9690425897846192,1.0,0.0037313432835820895,0.0,0.8171641791044776
adult,GSM4029951_JB19014,other,Plasma Cells,3,2284.0,8435.0,2.513337285121517,0.1068883610451306,30.80670072472377,0.9992674109478148,1.0,0.0,0.0,1.0
adult,GSM4029951_JB19014,other,Platelets,6,648.5,1760.0,1.952190305921905,0.0447518727707474,1.6133219597225827,0.994570019274664,1.0,0.0,0.16666666666666666,0.8333333333333334
adult,GSM4029951_JB19014,other,RBCs,7,1320.0,5200.0,1.6696841681754175,0.0541580349215744,39.99596204320613,0.7808136775026974,1.0,0.0,0.7142857142857143,0.42857142857142855
adult,GSM4029951_JB19014,other,pDCs,17,2048.0,6346.0,2.2156573116691285,0.1132075471698113,32.72229245680573,0.9985965956132932,0.6470588235294118,0.0,0.0,0.7058823529411765
adult,GSM4029951_JB19014,restored,CD4 T Cells,717,1116.0,3810.0,2.0614954577218727,0.074398249452954,45.84534731323722,0.9457881632933376,0.23709902370990238,0.001394700139470014,1.0,0.7782426778242678
adult,GSM4029951_JB19014,restored,CD8 T Cells,242,1277.0,4728.0,2.3916993223399876,0.0618158403090792,47.158041126214,0.9670110967042448,0.25206611570247933,0.628099173553719,1.0,0.8925619834710744
adult,GSM4029952_JB19015,excluded_unrestored,Ribosomal/Low-quality,321,1020.0,3688.0,2.950975725844836,0.048582995951417,48.18969913309536,0.6435870156560656,0.9875389408099688,0.0778816199376947,0.0,0.367601246105919
adult,GSM4029952_JB19015,original_T,CD4 T Cells,593,1128.0,4159.0,3.1455305594266374,0.0591935945095796,45.70393374741201,0.81204099459736,1.0,0.06239460370994941,0.6391231028667791,0.5126475548060708
adult,GSM4029952_JB19015,original_T,CD8 T Cells,172,958.0,2810.5,3.7602251197210954,0.0425094460682968,35.917871276653145,0.9634891843853236,1.0,0.37209302325581395,0.563953488372093,0.7151162790697675
adult,GSM4029952_JB19015,other,B Cells,132,878.0,3013.5,4.0464438343498355,0.0116214720531267,44.775643613656854,0.9507460911927799,1.0,0.015151515151515152,0.0,0.8106060606060606
adult,GSM4029952_JB19015,other,Classical Monocytes,787,1070.0,3006.0,5.243116578793205,0.0321017565112053,23.154776598370773,0.9847119167511156,1.0,0.0,0.0,0.9161372299872935
adult,GSM4029952_JB19015,other,NK Cells,792,939.5,2456.5,3.9340493657465863,0.0228690228690228,29.64375183148133,0.9057212311542685,0.9949494949494949,0.19823232323232323,0.2878787878787879,0.6123737373737373
adult,GSM4029952_JB19015,other,Non-classical Monocytes,318,1572.0,5377.0,4.595890786730551,0.0297955209347614,26.787361003329732,0.9593314290694347,1.0,0.0,0.0,0.7830188679245284
adult,GSM4029952_JB19015,other,Plasma Cells,1,2547.0,12660.0,5.655608214849921,0.0669975186104218,30.39037136748753,0.9909675805488644,1.0,0.0,0.0,1.0
adult,GSM4029952_JB19015,other,Platelets,24,761.0,1837.5,3.249504441670949,0.0894952732294782,2.5752832753212296,0.9372129654598194,1.0,0.125,0.08333333333333333,0.5416666666666666
adult,GSM4029952_JB19015,other,RBCs,678,242.0,6067.0,0.0644370747919766,0.0173193946013418,0.765018244067807,0.8413978243509269,1.0,0.01327433628318584,0.01327433628318584,0.6224188790560472
adult,GSM4029952_JB19015,other,pDCs,16,1787.5,6094.0,2.814370094827008,0.0894952732294782,34.94816706147334,0.9965251620212652,1.0,0.0,0.0,0.6875
adult,GSM4029952_JB19015,restored,CD4 T Cells,526,1092.0,4172.0,2.7551155071643683,0.048582995951417,48.86260142407683,0.8895548829013029,0.9942965779467681,0.011406844106463879,1.0,0.6673003802281369
adult,GSM4029952_JB19015,restored,CD8 T Cells,57,1073.0,4294.0,3.245560318432333,0.0449927431059506,50.27771606309709,0.9128906480550546,1.0,0.3333333333333333,1.0,0.7192982456140351
